path,old_path,status,category,subclass,v29_fate,loc_added,loc_deleted,port_unit
via_indexer/lib/via_indexer_dal/.sqlx/query-98d661f2ae5207923e537739c4d213923f4375a5262987c6051680a3435a4c4b.json,,A,A,generated,,22,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-9a2eaa56565f3c3f5936ddd8b8a8b4435e0f42e192c64a6e60d5ff725cc230af.json,,A,A,generated,,16,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-a24c07a4b8f4abe4270191c072662a983b75fdcc60ad217be79d2bff5619e292.json,,A,A,generated,,14,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-a3563230b84b402a2401c21dff9bdf741fb50cf1282f6f41a5a4efc9e1d00db7.json,,A,A,generated,,26,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-bb37095e04c8bdf76f1338eb5828ecca7f717804d73c6852c3037f930a814635.json,,A,A,generated,,15,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-bbfb353264feb1ec72103ae286e5c21c969a050157880647d3b251f6cfd0d15b.json,,A,A,generated,,20,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-ca2ffeb1b56c9b9371f8b3543798a11c5f84c5942cd4375667a98bbf2c6b4e70.json,,A,A,generated,,12,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-ed3decd9523619582b0d2a4bddaba40f7e47318946b18f2b59256f0d5fbaee78.json,,A,A,generated,,14,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/.sqlx/query-fc786bb5937f404bb864b0508873cfdbb4e6e45ce218f80cdb1fc0fbd119438e.json,,A,A,generated,,22,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/Cargo.toml,,A,A,via-crate,,37,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250604191948_deposit_withdraw.down.sql,,A,D,via-migration,,2,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250604191948_deposit_withdraw.up.sql,,A,D,via-migration,,23,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250604192021_indexer_metadata.down.sql,,A,D,via-migration,,1,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250604192021_indexer_metadata.up.sql,,A,D,via-migration,,5,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250731184639_via_wallet_migration.down.sql,,A,D,via-migration,,1,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/migrations/20250731184639_via_wallet_migration.up.sql,,A,D,via-migration,,10,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/lib.rs,,A,A,via-crate,,58,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/models/deposit.rs,,A,A,via-crate,,12,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/models/mod.rs,,A,A,via-crate,,2,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/models/withdraw.rs,,A,A,via-crate,,10,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/via_indexer_dal.rs,,A,A,via-crate,,88,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/via_transactions_dal.rs,,A,A,via-crate,,152,0,via_indexer_dal
via_indexer/lib/via_indexer_dal/src/via_wallet_dal.rs,,A,A,via-crate,,83,0,via_indexer_dal
via_indexer/node/indexer/Cargo.toml,,A,A,via-crate,,31,0,indexer
via_indexer/node/indexer/src/lib.rs,,A,A,via-crate,,180,0,indexer
via_indexer/node/indexer/src/message_processors/deposit.rs,,A,A,via-crate,,133,0,indexer
via_indexer/node/indexer/src/message_processors/mod.rs,,A,A,via-crate,,19,0,indexer
via_indexer/node/indexer/src/message_processors/system_wallet.rs,,A,A,via-crate,,274,0,indexer
via_indexer/node/indexer/src/message_processors/withdrawal.rs,,A,A,via-crate,,84,0,indexer
via_indexer/node/indexer/src/metrics.rs,,A,A,via-crate,,14,0,indexer
via_indexer/node/via_indexer_storage_init/Cargo.toml,,A,A,via-crate,,23,0,via_indexer_storage_init
via_indexer/node/via_indexer_storage_init/README.md,,A,A,via-crate,,3,0,via_indexer_storage_init
via_indexer/node/via_indexer_storage_init/src/lib.rs,,A,A,via-crate,,70,0,via_indexer_storage_init
via_indexer/rust-toolchain,,A,A,via-crate,,1,0,via_indexer
via_verifier/CHANGELOG.md,,A,A,via-crate,,93,0,via_verifier
via_verifier/README.md,,A,A,via-crate,,102,0,via_verifier
via_verifier/bin/verifier_server/Cargo.toml,,A,A,via-crate,,33,0,verifier_server
via_verifier/bin/verifier_server/src/main.rs,,A,A,via-crate,,106,0,verifier_server
via_verifier/bin/verifier_server/src/node_builder.rs,,A,A,via-crate,,229,0,verifier_server
via_verifier/lib/verifier_dal/.sqlx/query-033ee90b941f063eab9355a09d3b7863bb05aa4d3ab252ccfe2a7590daf85052.json,,A,A,generated,,32,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-06dec80580784fe9d2e5655a1ceb707dcaa591d5befb4063d1bc11a79a5ce26f.json,,A,A,generated,,18,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-07378ec8e1eba856fda3b7b662a13f7f51eca817fa5214f8fea29af62133e9bb.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-0a58f94e29a1024457e19467bbc90fb2bea8deb917c62043817199fdd525c340.json,,A,A,generated,,62,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-0abd08c2da363c61fa11d2dbc2100ffa95e4e0af138a5ac2685840d91651ac3c.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-0c5bd3ae3302c533f58882ff2a772b11eb2783f962914b676068acad405e4fc0.json,,A,A,generated,,56,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-0c9887257418aac9420c4fe0c5b2677966979e696771981dc2054997b673f28f.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-110825e736943e4ef68110e8d7af3af3edce16051e8987a27ea207bfe9b65502.json,,A,A,generated,,82,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-112addcea4abb0abdb98f979585e424b9a7ac6ad732377647899472fa4fd0993.json,,A,A,generated,,60,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-12c639fe438fe1346d155e0e4c1f9b30cd2a4db38a78070bf49c688300dc6a57.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-175807bfd3b6618ab60ede8cb56ddc773bf8e85190606d1b6f2203ce8b5aba2e.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-17892bb5a9515da87239d8766ee37b409065b4b5ed1aca4bde2f6408f616adff.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-1f4c5d78b74f6a136d9e213461a8392bc6555e6f9889886faf74c1841fa91886.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-24ad54adefa4fa2d8337fc12a70b8216f357f8480055d166fa6b34dac7afccfe.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-2c7a6344da24a5b17cddc95685c07202b72f707a421ebad814cf9b40ab83106d.json,,A,A,generated,,28,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-2ff4a7bb1fd043c7a201e287ea6c3024807bfb8c46af546cf41749d1ea8f2f0e.json,,A,A,generated,,29,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-33de7fc18e8d8a1b1184a0534b6d39997878f0e9c55451dd78aad781215d0c5b.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-342cc74e651dfeb40503c9eef590dcde72a44131cba5a097edcc9cf0e6fec0cf.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-350aad137aa08dc57e33765a78a5aa4e973292a7899b24d2ed236d1f3025ccf8.json,,A,A,generated,,23,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-3bf713026c6e2630d63ee7cc7f4aa67a0f2af3f6a1dbb8fc8c7163b0ebe8401b.json,,A,A,generated,,47,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-46831481a200e40e95ed47877761acaec64fd109eead4840e8e5aadb7e70b4eb.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-471e45ea32f3a4c5e435989ff71a46eabc896d56a12644dbfb2964d3c91e8869.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-494aca1d3684d394c0e7b5a7febbf222083d375221c5a1097f3aa10ccd9094e1.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-4ece3601ea603fb5327cee48b5fd77e9ec022b85780969845a796a5541b13eb9.json,,A,A,generated,,17,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-5366ebf8130257616f97b58111bcc4bccb9172251a88293f03d8bee9b9590ace.json,,A,A,generated,,18,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-5f0b5c1e571a2fc5a538486343a8de4c48dd2e3a4816c25214ee23941cf46ec6.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-5f13de20856ae2e9174e045562ba80c918daef642206a9451f1ea3277cb45821.json,,A,A,generated,,34,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-6b901f3ac4988e5e64ae3c6ad2f62ec230169255464eeaa57c571f6f304a7784.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-72b7f4709276395c3d8d3544e1b804289fc8e59e90a2057e7809fe5c564dd0b1.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-7323f3b04c5c3d69167f122f1549982039153a71b8b78affd2b3315968a05f6c.json,,A,A,generated,,23,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-75b06b2b9492bc56b62253fb837c7791865e4fc15a6bb53fb95703964d91e721.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-79b72fb60c12ee5180469d434de4e61e65c4990aa2ad753faeae3ca8bf46df15.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-7fe235092b7f64cb5c6755f1f571daff666fe04dd45246eb94c961eed1dba2d7.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-876663facf581f372347ad974badb46795b30aed1b00064ecd00471200a1fdfc.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-8ddff8edc84404b10965317f04c96b35bc7f88dbca2522f4cf6d9034cfd56bb4.json,,A,A,generated,,16,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-92619cc11f32f5d6f1b46d991e744dbdbf3e20a1cad07fb26b8121ef401e942a.json,,A,A,generated,,28,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-939165e5d3bcbf3134d45e6092859e43b9496f08bbf0fdc4b5fd48db4c6a78b1.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-965f26c4a6b6ff3dbb7a9cc5e6b10086df37bcf18bd681c94d2e74d901032cde.json,,A,A,generated,,24,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-9aba4643d757e793c4cd412006eb634457739964793e092f3b0d2eb69e1f9fbe.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-9afccb89a9dfc21364777ce745a303fa795843a5525bb091aa76912be418c1eb.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-9cbeaab0a9831ce7b22b856b6ee3faf556fb71392f963803f1fedc435daccd21.json,,A,A,generated,,24,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-a27b8600e701b9e0d60873e7c9462ee41a9e4e34494b801b30b50823c1d542a6.json,,A,A,generated,,16,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-a61d5f73a691ead552a75dd49d9e118d0ea012d67620a3f01ae34b31f902afbc.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-a7b8c7dbcf9eacd5279607014105a4272e3ae43944dd3128dd6b417b3f5d45a9.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-a91c23c4d33771122cec2589c6fe2757dbc13be6b30f5840744e5e0569adc66e.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ab3dec3b7c6b7a48316e55740e2c102347b775dcdf6b97deac29ac062e73a86e.json,,A,A,generated,,24,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ac136190f93e005cb6e617e3a8d33923b19ead5172c28d1e47c45835de301d08.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-adc71ca824670097f441d8598b192fcefa0eda9315ac8d644944d36f4276c2ad.json,core/lib/dal/.sqlx/query-d93ebd47a227a6086a5eb963c7ed36e6c9d9e70dc52677c6b335b3ed4025db85.json,R068,B,generated,gone,2,3,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-b37d5057b22afbb7d87fb118611aff275a3bbafd6a8d806f056b30da514a727c.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-b7343384f78736b8c76ba134ec3640055be8dbe708097b310a2712c690be67ff.json,,A,A,generated,,21,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-b78c21cb05f5d94f2dddaf1a216a233d81fc65d08215d6057e750ad72fbd7cce.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-b81f568af8f4acfc30338549105533077055ee6fddf3a0e9751d5427ab38eede.json,,A,A,generated,,17,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-bae69acb0e0d95e70ed5fe254a3270e99b11429ece2159d16e4fdd785d4e3eb5.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-be9249dd8a8ea13c1626a54916424fa5fb31ad425ff013ab2056aeacaafec526.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-bfc26a8d7d01c28d2cdf5067336c7e1e97d931f908c7bbbcb7ace81b8611f16d.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-c528fd5cc6e166e5dcec6ac3279ece7504e4e8e1ec5fa69bbf1e6432f6da494b.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-cbe0b7b19f23d62241f823f1a33a9c7a5d6de06fd1573af4ba91bedb789ee4f8.json,,A,A,generated,,28,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ce3db93c431e8ca94259987697d459ffa441531b8b3a82188b0b113113f8a2fd.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-d8e0c1c32703a1b118b4f095712114cecc2ae244a33eb587016776e8f3ba8752.json,,A,A,generated,,28,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-da2133a1d07ee04b1bbb69aefc0406a1beb3daa6bb8a32c973e2e247d9d48109.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-da5d2914aa730572b660d4bed2125514865931eafa08247ba71feba82ea4fe94.json,,A,A,generated,,58,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-da8993af18b4d8c3eb6ddc226fbc93e2df3fa2b250f0df991e06ea1142936e13.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-e13506e5001cd2317e777c07a205502b5946ef354cb25a7f854d6ea80ae9c004.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-e823f1aa2d179629a7b8cb89ebdf02e0f4cb470eb3510c6d6494aaa28d3e7dc5.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ea3062d8c4eb8f234ba6fbc145734c78fcf487984d098ef103bb228a787e6e2e.json,,A,A,generated,,20,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-eb4413d3d75a4a014f741d6f23486ffccdb4ea2a1495525fe76be9c1e77580c9.json,core/lib/dal/.sqlx/query-849d54b4cf9212010fb4e41ce8137978579ba22eec525912c4aeeb235c3b984c.json,R056,B,generated,gone,3,3,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ec649a5ac93c1f11368df860530c8a850c97db4a00584f15db505f8fcdbeed09.json,,A,A,generated,,28,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ed6c76995db0b440fcce87a2acdf5f2c1e476cdcbcca9a61c1af5f0234fc22a5.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ed9a8e89ee01cfc7144c7a41c28f07adbf7f564de9c9fec32250c590df4692f7.json,,A,A,generated,,26,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ef14cb4ebc117043413858ff7c66052f483736c9c2dba8a8b403daf39262886c.json,,A,A,generated,,12,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ef6238a797fe9ad4b2003df2960a28ee09a19bafc7f35bfff648167acf817b5f.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-f718e2914d8a6bbc4837104acbb44f38f1c222b7e22ac1a843621036d7d766ed.json,,A,A,generated,,14,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-f7201b4fb6f89eca7a6522384d0906de68df836daf7c59a03a119b30b5cf05c5.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-fa232489939b8a26e213565cffa6c446a73123515d7198c44c0be709983d807a.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-fd1ad398bb74265ad5ce31de56c8f987d9775717f9117030dc2dd369c29a5291.json,,A,A,generated,,15,0,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-fe6d8c7757d9a65a5bedd39ef230055abcec72ed07c0fe115b06996bf2e07041.json,core/lib/dal/.sqlx/query-5d493cbce749cc5b56d4069423597b16599abaf51df0f19effe1a536376cf6a6.json,R059,B,generated,gone,2,2,verifier_dal
via_verifier/lib/verifier_dal/.sqlx/query-ff093967075d3d633f9a1795fbd8630d70a28328f96f0ab8a4eb080e6cd5da92.json,,A,A,generated,,22,0,verifier_dal
via_verifier/lib/verifier_dal/Cargo.toml,,A,A,via-crate,,39,0,verifier_dal
via_verifier/lib/verifier_dal/doc/Tables.md,,A,A,via-crate,,0,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20240906134623_add_via_btc_inscription_requests.down.sql,,A,D,via-migration,,2,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20240906134623_add_via_btc_inscription_requests.up.sql,,A,D,via-migration,,34,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250112053854_create_via_votes.up.down.sql,,A,D,via-migration,,2,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250112053854_create_via_votes.up.up.sql,,A,D,via-migration,,32,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250207164238_via_add_transactions_dal.down.sql,,A,D,via-migration,,1,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250207164238_via_add_transactions_dal.up.sql,,A,D,via-migration,,14,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250315203029_protocol_version.down.sql,,A,D,via-migration,,2,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250315203029_protocol_version.up.sql,,A,D,via-migration,,16,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250414100204_via_indexer_metadata.down.sql,,A,D,via-migration,,1,0,verifier_dal
via_verifier/lib/verifier_dal/migrations/20250414100204_via_indexer_metadata.up.sql,,A,D,via-migration,,5,0,verifier_dal
